database,rank,term,p_value,z_score,combined_score,overlap_genes,n_overlap,adj_p_value,gene_list,n_genes_submitted
Reactome_2022,27,Cellular Responses To Stimuli R-HSA-8953897,7.606099395419588e-11,7.13260157563955,166.1859473133244,HSP90AB1;RPS8;RPLP0;APOA1;RPL23A;RPL8;RPS4X;PRDX2;DNAJB1;RPS29;RPL27A;LMNA;RPL37A;RPL36;MT1G;RPL35;TXNIP;RPLP2;RPS20;RPS23;ATP6V1B1,21,1.2282441986677557e-09,top100,100
Reactome_2022,28,Metabolism Of RNA R-HSA-8953854,9.366478394868267e-11,7.451238390092879,172.05877236135387,EIF4A2;RPS8;RPLP0;IGF2;RPL23A;RPL8;RPS4X;SNRPD2;RPS29;RPL27A;PCBP2;RPL37A;RPL36;RPL35;RPLP2;RPS20;HNRNPC;PABPC1;EIF4B;RPS23,20,1.4584944929152016e-09,top100,100
Reactome_2022,29,Cellular Responses To Stress R-HSA-2262752,3.8663399508212197e-10,6.836894586894587,148.17972621438582,HSP90AB1;RPS8;RPLP0;APOA1;RPL23A;RPL8;RPS4X;PRDX2;DNAJB1;RPS29;RPL27A;LMNA;RPL37A;RPL36;RPL35;TXNIP;RPLP2;RPS20;RPS23;ATP6V1B1,20,5.764744402128465e-09,top100,100
Reactome_2022,30,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,3.9665672491709623e-10,35.22803904170364,762.614823617327,EIF4A2;RPS4X;RPS8;RPS29;EIF3E;RPS20;EIF4B;RPS23,8,5.764744402128465e-09,top100,100
Reactome_2022,31,Disease R-HSA-1643685,8.04861865702092e-10,4.570591190755318,95.70978129186162,NOTCH2;APP;HSP90AB1;RPLP0;RPL8;RPS4X;PRDX2;MUC1;SNRPD2;CAPNS1;LMNA;RPL36;LRIG1;RPL35;RPLP2;MUC16;RPS8;APOA1;RPL23A;HSPG2;CP;DCN;EEF1G;RPS29;RPL27A;RPL37A;GNAS;TXNIP;RPS20;RPS23,30,1.1319992691810067e-08,top100,100
Reactome_2022,32,Metabolism Of Amino Acids And Derivatives R-HSA-71291,3.6607888937940756e-09,9.093023255813954,176.63731587652956,RPS8;RPLP0;RPL23A;RPL8;RPS4X;RPS29;RPL27A;RPL37A;RPL36;RPL35;RPLP2;RPS20;GLUL;RPS23,14,4.987824867794428e-08,top100,100
Reactome_2022,33,Axon Guidance R-HSA-422475,6.071308625963088e-09,7.345261762756793,138.9700877573464,HSP90AB1;RPS8;RPLP0;RPL23A;RPL8;RPS4X;RPS29;RPL27A;RPL37A;RPL36;RPL35;RPLP2;RPS20;PABPC1;PKN1;RPS23,16,8.02148654824214e-08,top100,100
Reactome_2022,34,Nervous System Development R-HSA-9675108,1.208761797458491e-08,6.974885228193357,127.15971999328696,HSP90AB1;RPS8;RPLP0;RPL23A;RPL8;RPS4X;RPS29;RPL27A;RPL37A;RPL36;RPL35;RPLP2;RPS20;PABPC1;PKN1;RPS23,16,1.5500592461526532e-07,top100,100
Reactome_2022,35,Developmental Biology R-HSA-1266738,6.109676654744762e-08,4.762574000096261,79.1101970284258,HSP90AB1;RPS8;RPLP0;KRT8;KLK5;KRT7;RPL23A;RPL8;RPS4X;CAPNS1;RPS29;RPL27A;RPL37A;RPL36;RPL35;RPLP2;RPS20;PABPC1;PKN1;PTGDS;RPS23,21,7.610911489910618e-07,top100,100
Reactome_2022,36,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,1.2211998420511946e-07,30.916969382459783,492.14441264369196,RPS4X;SNRPD2;RPS8;RPS29;RPS20;RPS23,6,1.4790086975953357e-06,top100,100
Reactome_2022,37,"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",1.7855601447493074e-07,28.804642166344294,447.57699984508275,RPS4X;RPS8;RPS29;EIF3E;RPS20;RPS23,6,2.1040654678667515e-06,top100,100
Reactome_2022,38,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,1.8867613297298195e-07,14.960302457466918,231.63386177326504,APP;IGFBP4;IGF2;APOA1;APOL1;MSLN;CP;PRSS23,8,2.1648103677952666e-06,top100,100
Reactome_2022,39,Infectious Disease R-HSA-5663205,2.4742594238902e-07,4.7207412649733955,71.81264558297136,HSP90AB1;RPS8;RPLP0;RPL23A;RPL8;HSPG2;RPS4X;SNRPD2;RPS29;RPL27A;RPL37A;GNAS;RPL36;LRIG1;RPL35;TXNIP;RPLP2;RPS20;RPS23,19,2.7660951508105822e-06,top100,100
Reactome_2022,40,Post-translational Protein Phosphorylation R-HSA-8957275,1.0272000000379626e-06,15.054523731943087,207.58191851939728,APP;IGFBP4;APOA1;APOL1;MSLN;CP;PRSS23,7,1.1196480000413793e-05,top100,100
Reactome_2022,41,Degradation Of Extracellular Matrix R-HSA-1474228,1.240701197625386e-06,14.609529833438751,198.68717845219868,LAMA5;MMP14;CAPNS1;COL12A1;TIMP2;HSPG2;DCN,7,1.3193798101577277e-05,top100,100
Reactome_2022,42,Amyloid Fiber Formation R-HSA-977225,2.779104343852136e-06,17.336345088895367,221.79048279011815,APP;GSN;APOA1;TGFBI;HSPG2;ITM2B,6,2.8849749855226934e-05,top100,100
Reactome_2022,43,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,3.2983007697773018e-06,48.7328431372549,615.1109724012736,APP;PRDX2;CAPNS1;LMNA,4,3.344323571216055e-05,top100,100
Reactome_2022,44,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,5.788898332949143e-06,41.416666666666664,499.4671309916732,APP;PRDX2;CAPNS1;LMNA,4,5.736271984467787e-05,top100,100
Reactome_2022,45,Extracellular Matrix Organization R-HSA-1474244,1.5441832682771178e-05,6.880289922843114,76.22281251460207,COL1A1;LAMA5;MMP14;CAPNS1;COL12A1;TIMP2;HSPG2;DCN;PLEC,9,0.00014961420110418296,top100,100
Reactome_2022,46,Platelet Degranulation R-HSA-114608,3.897957082835639e-05,10.610227069551225,107.72004251052259,APP;IGF2;FLNA;APOA1;MAGED2;ACTN4,6,0.0003694585408948562,top100,100
Reactome_2022,47,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,4.857156767304608e-05,10.179821551132465,101.11079481774621,APP;IGF2;FLNA;APOA1;MAGED2;ACTN4,6,0.00045057879798825727,top100,100
Reactome_2022,48,Metabolism R-HSA-1430728,5.549963337372455e-05,2.787524366471735,27.315325194251333,HSP90AB1;RPS8;NDUFB11;RPLP0;APOA1;RPL23A;RPL8;HSPG2;PLD3;DCN;RPS4X;RPS29;RPL27A;RPL37A;PPT1;GNAS;RPL36;RPL35;UQCRFS1;RPLP2;RPS20;PTGDS;GLUL;RPS23,24,0.0005041216698113314,top100,100
Reactome_2022,49,SARS-CoV-2-host Interactions R-HSA-9705683,5.784702889459004e-05,7.849860613301473,76.59665135095463,RPS4X;HSP90AB1;SNRPD2;RPS8;RPS29;RPS20;RPS23,7,0.000514720502000842,top100,100
Reactome_2022,50,NLRP3 Inflammasome R-HSA-844456,6.478177589668101e-05,47.312450436161775,456.30427675438654,APP;HSP90AB1;TXNIP,3,0.0005648970858190584,top100,100
Reactome_2022,51,SARS-CoV-2 Infection R-HSA-9694516,8.79363945149918e-05,6.205533596837944,57.952837815217535,RPS4X;HSP90AB1;SNRPD2;RPS8;RPS29;RPS20;HSPG2;RPS23,8,0.0007517699609516945,top100,100
Reactome_2022,52,Inflammasomes R-HSA-622312,0.00015108790718152865,34.16151202749141,300.5409826909726,APP;HSP90AB1;TXNIP,3,0.0012668139909835865,top100,100
Reactome_2022,53,Innate Immune System R-HSA-168249,0.00018825745457958938,3.2664359861591694,28.01850826130205,APP;GRN;GSN;HSP90AB1;MUC16;PLD3;MUC1;ANPEP;PCBP2;TIMP2;CHI3L1;TXNIP;HNRNPC;PKN1;ATP6V1B1,15,0.00154868396597549,top100,100
Reactome_2022,54,Immune System R-HSA-168256,0.00019913775164412628,2.6397709526288393,22.494844478641518,IFITM3;EIF4A2;CD74;APP;LAMA5;GRN;GSN;HSP90AB1;MUC16;RPLP0;PLD3;MUC1;ANPEP;PCBP2;TIMP2;FLNA;CHI3L1;TXNIP;HNRNPC;PKN1;ATP6V1B1;HLA-DPA1,22,0.001607852957719242,top100,100
Reactome_2022,55,Deadenylation Of mRNA R-HSA-429947,0.00025751452149389134,27.944704779756325,230.94718074554484,EIF4A2;PABPC1;EIF4B,3,0.0020413878431152113,top100,100
Reactome_2022,56,Diseases Of Programmed Cell Death R-HSA-9645723,0.0004421954336138499,12.333955223880597,95.26449293118738,APP;PRDX2;CAPNS1;LMNA,4,0.003442807304564974,top100,100
Reactome_2022,57,SARS-CoV Infections R-HSA-9679506,0.0005294791166412144,4.706491629531494,35.503969483127236,RPS4X;HSP90AB1;SNRPD2;RPS8;RPS29;RPS20;HSPG2;RPS23,8,0.004050050786939815,top100,100
Reactome_2022,58,Diseases Of Glycosylation R-HSA-3781865,0.0007607477082160351,7.536994660564455,54.12473224425277,NOTCH2;MUC1;MUC16;HSPG2;DCN,5,0.005718724151417091,top100,100
Reactome_2022,59,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,0.0009010656627178086,17.55375552282769,123.08574753825549,GSN;LMNA;PLEC,3,0.006658722524490924,top100,100
Reactome_2022,60,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,0.0011263274602029934,16.16549104720564,109.74417204757295,COL1A1;APOA1;APOL1,3,0.00818464621080842,top100,100
Reactome_2022,61,Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870,0.001581045102291189,40.59183673469388,261.8039188938469,GSN;PLEC,2,0.011118317170950942,top100,100
Reactome_2022,62,Scavenging Of Heme From Plasma R-HSA-2168880,0.001581045102291189,40.59183673469388,261.8039188938469,APOA1;APOL1,2,0.011118317170950942,top100,100
Reactome_2022,63,"Platelet Activation, Signaling And Aggregation R-HSA-76002",0.001742797329541013,5.057995881949211,32.12972412123806,APP;IGF2;FLNA;APOA1;MAGED2;ACTN4,6,0.012061264058410822,top100,100
Reactome_2022,64,Apoptotic Execution Phase R-HSA-75153,0.0022441220665619026,12.529560277719336,76.42331236603597,GSN;LMNA;PLEC,3,0.015288081578452961,top100,100
Reactome_2022,65,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",0.0023702048008991446,12.278350515463918,74.219914290735,APP;HSP90AB1;TXNIP,3,0.015746548781851517,top100,100
Reactome_2022,66,Hemostasis R-HSA-109582,0.00238365187982156,3.372230943659515,20.365312610663473,CD74;APP;EPCAM;IGF2;GNAS;FLNA;APOA1;MAGED2;ACTN4,9,0.015746548781851517,top100,100
Reactome_2022,67,ECM Proteoglycans R-HSA-3000178,0.0026353413771885016,11.804916732751785,70.10636130554923,LAMA5;HSPG2;DCN,3,0.017149385678420698,top100,100
Reactome_2022,68,Deadenylation-dependent mRNA Decay R-HSA-429914,0.0027744926921681934,11.581598910717759,68.1842009003188,EIF4A2;PABPC1;EIF4B,3,0.017789394320372534,top100,100
Reactome_2022,69,Sema3A PAK Dependent Axon Repulsion R-HSA-399954,0.0028374149918175937,28.988338192419825,170.01259891772904,HSP90AB1;PKN1,2,0.01792917299177494,top100,100
Reactome_2022,70,Iron Uptake And Transport R-HSA-917937,0.0032188419242375347,10.959499263622975,62.89364704662167,TFRC;CP;ATP6V1B1,3,0.02004878684239379,top100,100
Reactome_2022,71,Defective GALNT12 Causes CRCS1 R-HSA-5083636,0.0035942371173740815,25.362244897959183,142.74945562505079,MUC1;MUC16,2,0.021765102544098604,top100,100
Reactome_2022,72,Defective GALNT3 Causes HFTC R-HSA-5083625,0.0035942371173740815,25.362244897959183,142.74945562505079,MUC1;MUC16,2,0.021765102544098604,top100,100
Reactome_2022,73,Defective C1GALT1C1 Causes TNPS R-HSA-5083632,0.004004045638803338,23.869147659063625,131.7684366549516,MUC1;MUC16,2,0.023591404034030476,top100,100
Reactome_2022,74,Scavenging By Class A Receptors R-HSA-3000480,0.004004045638803338,23.869147659063625,131.7684366549516,COL1A1;APOA1,2,0.023591404034030476,top100,100
Reactome_2022,75,Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,0.004434499847536051,22.541950113378686,122.13995997533476,HSPG2;DCN,2,0.025109635500333998,top100,100
Reactome_2022,76,Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,0.004434499847536051,22.541950113378686,122.13995997533476,HSPG2;DCN,2,0.025109635500333998,top100,100
Reactome_2022,77,"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",0.004434499847536051,22.541950113378686,122.13995997533476,HSPG2;DCN,2,0.025109635500333998,top100,100
Reactome_2022,78,RHO GTPases Activate PAKs R-HSA-5627123,0.00488538725831669,21.354457572502685,113.63788950907963,FLNA;PKN1,2,0.027308062110590725,top100,100
Reactome_2022,79,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,0.005004400960297444,9.294283036551077,49.23588406625014,NOTCH2;MUC1;MUC16,3,0.027619225553033994,top100,100
Reactome_2022,80,Laminin Interactions R-HSA-3000157,0.005356496957732583,20.285714285714285,106.08302856731788,LAMA5;HSPG2,2,0.029192908419642578,top100,100
Reactome_2022,81,RHOBTB2 GTPase Cycle R-HSA-9013418,0.005847619592062275,19.318756073858115,99.33164622370634,HSP90AB1;HNRNPC,2,0.031476075828878416,top100,100
Reactome_2022,82,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,0.006889074002829973,17.637089618456077,87.79423275712823,HSP90AB1;TXNIP,2,0.03618838873775744,top100,100
Reactome_2022,83,Termination Of O-glycan Biosynthesis R-HSA-977068,0.006889074002829973,17.637089618456077,87.79423275712823,MUC1;MUC16,2,0.03618838873775744,top100,100
Reactome_2022,84,GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475,0.0074389947886241,16.901360544217688,82.83389842043363,HSPG2;DCN,2,0.03815766738635421,top100,100
Reactome_2022,85,Attenuation Phase R-HSA-3371568,0.0074389947886241,16.901360544217688,82.83389842043363,DNAJB1;HSP90AB1,2,0.03815766738635421,top100,100
Reactome_2022,86,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,0.007805783179295093,7.859635210150674,38.141948154855065,APP;HSP90AB1;PCBP2,3,0.03957350542061233,top100,100
Reactome_2022,87,Diseases Of Metabolism R-HSA-5668914,0.00802910411587518,4.275337103088299,20.627143352063364,NOTCH2;MUC1;MUC16;HSPG2;DCN,5,0.04023780913243193,top100,100
Reactome_2022,88,Dectin-2 Family R-HSA-5621480,0.009203097475114358,15.02116402116402,70.4224490277819,MUC1;MUC16,2,0.045084837069099555,top100,100
Reactome_2022,89,HSF1 Activation R-HSA-3371511,0.009203097475114358,15.02116402116402,70.4224490277819,DNAJB1;HSP90AB1,2,0.045084837069099555,top100,100
Reactome_2022,90,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,0.009491120371781655,7.296023564064801,33.980490043633495,HSP90AB1;PKN1;PLD3,3,0.04597920535663112,top100,100
Reactome_2022,91,Collagen Formation R-HSA-1474290,0.010407203415041762,7.043370067543548,32.15479504350625,COL1A1;COL12A1;PLEC,3,0.04963031261181669,top100,100
Reactome_2022,92,Transferrin Endocytosis And Recycling R-HSA-917977,0.010472451285062238,13.983814215341308,63.75230908786907,TFRC;ATP6V1B1,2,0.04963031261181669,top100,100
GO_Biological_Process_2023,1,Cytoplasmic Translation (GO:0002181),5.806269876609888e-19,44.84615384615385,1883.098001450766,EIF4A2;RPS8;RPLP0;RPL23A;RPL8;RPS4X;RPS29;RPL27A;RPL37A;RPL36;RPL35;RPLP2;RPL24;RPS20;RPS23,15,6.114002180070212e-16,top100,100
GO_Biological_Process_2023,2,Macromolecule Biosynthetic Process (GO:0009059),8.562926078369651e-16,22.506986027944112,780.8555619942708,RPS8;RPLP0;RPL23A;RPL8;EEF1G;RPS4X;RPS29;EEF1D;RPL27A;RPL37A;RPL36;RPL24;RPL35;RPLP2;RPS20;RPS23,16,4.508380580261621e-13,top100,100
GO_Biological_Process_2023,3,Translation (GO:0006412),4.1489307453046535e-14,17.197029270423766,529.8979211223998,RPS8;RPLP0;RPL23A;RPL8;EEF1G;RPS4X;RPS29;EEF1D;RPL27A;RPL37A;RPL36;RPL24;RPL35;RPLP2;RPS20;RPS23,16,1.3318733403072418e-11,top100,100
GO_Biological_Process_2023,4,Peptide Biosynthetic Process (GO:0043043),5.0593479213950305e-14,22.333979328165373,683.7537429839198,RPS8;RPLP0;RPL23A;RPL8;RPS4X;RPS29;RPL27A;RPL37A;RPL36;RPL24;RPL35;RPLP2;RPS20;RPS23,14,1.3318733403072418e-11,top100,100
GO_Biological_Process_2023,5,Gene Expression (GO:0010467),2.0580770717528717e-11,12.320912706719698,303.17655836388025,RPS8;RPLP0;RPL23A;RPL8;RPS4X;RBM3;RPS29;RPL27A;RPL37A;RPL36;RPL24;RPL35;RPLP2;RPS20;RPS23,15,4.334310313111548e-09,top100,100
GO_Biological_Process_2023,6,Extracellular Matrix Organization (GO:0030198),2.9169001738713016e-05,8.787745753006298,91.76519137458595,COL1A1;APP;MMP14;GSN;COL12A1;KLK5;TGFBI,7,0.005119159805144134,top100,100
GO_Biological_Process_2023,7,Regulation Of Translation (GO:0006417),6.995000957415796e-05,7.606010476978219,72.77225249107397,EIF4A2;RPS4X;RBM3;APP;CSDE1;EIF3E;EIF4B,7,0.010522480011655476,top100,100
GO_Biological_Process_2023,8,protein-RNA Complex Assembly (GO:0022618),0.00010746778994043538,8.75709219858156,80.02510538362931,HSP90AB1;SNRPD2;RPLP0;RPL23A;EIF3E;HNRNPC,6,0.014145447850909806,top100,100
GO_Biological_Process_2023,9,Positive Regulation Of Cellular Process (GO:0048522),0.00018735354324170782,4.095187619249523,35.14700147305419,RPS4X;MMP14;GRN;HSP90AB1;CAPNS1;EPCAM;HP;IGF2;EMP2;NAP1L1;KRAS,11,0.01976279828950757,top100,100
GO_Biological_Process_2023,10,Supramolecular Fiber Organization (GO:0097435),0.000187680895436919,5.531338226990401,47.46312674752469,COL1A1;APP;GSN;HSP90AB1;COL12A1;KRT7;EMP2;ALDOA,8,0.01976279828950757,top100,100
GO_Biological_Process_2023,11,Positive Regulation Of Translation (GO:0045727),0.00020956816622055144,10.11599386816556,85.6871365517506,RPS4X;RBM3;CSDE1;EIF3E;PABPC1,5,0.020061389002749154,top100,100
GO_Biological_Process_2023,12,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.0002979605785566985,4.182308522114347,33.95427820452582,CD74;APP;HSP90AB1;TFRC;EEF1D;IGF2;FLNA;CHI3L1;RPS20;DCN,10,0.02553627535839541,top100,100
GO_Biological_Process_2023,13,Regulation Of Translational Initiation (GO:0006446),0.00031526265874562236,13.551229508196721,109.25142744049542,EIF4A2;CSDE1;EIF3E;EIF4B,4,0.02553627535839541,top100,100
GO_Biological_Process_2023,14,Vacuolar Acidification (GO:0007035),0.0004032210189685461,23.640761300555116,184.7767981808264,GRN;PPT1;ATP6V1B1,3,0.02895156982418337,top100,100
GO_Biological_Process_2023,15,Response To Cytokine (GO:0034097),0.00041241552456101665,8.675438596491228,67.61184992387277,IFITM3;CD74;APP;TIMP2;CHI3L1,5,0.02895156982418337,top100,100
GO_Biological_Process_2023,16,Regulation Of Angiogenesis (GO:0045765),0.0005774334499230941,6.319148936170213,47.12137140531573,GRN;CHI3L1;EMP2;HSPG2;GLUL;DCN,6,0.038002338923063636,top100,100
GO_Biological_Process_2023,17,Positive Regulation Of Cell Population Proliferation (GO:0008284),0.0007062775151532567,4.053275838085964,29.408552233673653,RPS4X;CD74;GRN;CAPNS1;EPCAM;IGF2;EMP2;NAP1L1;KRAS,9,0.04374766020331643,top100,100
MSigDB_Hallmark_2020,1,Epithelial Mesenchymal Transition,6.326649225449628e-08,11.526315789473685,191.05917311433382,COL1A1;NOTCH2;MMP14;IGFBP4;ANPEP;COL12A1;FLNA;TGFBI;SAT1;DCN,10,2.481311505265821e-06,top100,100
MSigDB_Hallmark_2020,2,Apoptosis,1.1540983745422423e-07,12.849334875650666,205.26524947051618,IFITM3;APP;GSN;LMNA;PPT1;TIMP2;TXNIP;SAT1;DCN,9,2.481311505265821e-06,top100,100
MSigDB_Hallmark_2020,3,Myc Targets V1,6.570537771122418e-05,7.685609226140732,74.01495143325761,HSP90AB1;SNRPD2;ODC1;RPLP0;NAP1L1;HNRNPC;PABPC1,7,0.0009417770805275465,top100,100
MSigDB_Hallmark_2020,4,UV Response Up,0.0001428876187612557,8.292833146696529,73.42020119895311,DNAJB1;MMP14;TFRC;EPCAM;PPT1;ALDOA,6,0.0015360419016834988,top100,100
MSigDB_Hallmark_2020,5,Estrogen Response Early,0.0005070298275322483,6.483658697082694,49.19113421381613,MUC1;IGFBP4;SCNN1A;KRT8;LRIG1;PRSS23,6,0.004360456516777336,top100,100
MSigDB_Hallmark_2020,6,Coagulation,0.0006476704355271103,7.822318955282944,57.432471548876535,MMP14;GSN;APOA1;A2M;PRSS23,5,0.004641638121277624,top100,100
MSigDB_Hallmark_2020,7,Fatty Acid Metabolism,0.0011891665917527655,6.792913656690747,45.746894412733724,ODC1;MIF;ALDOA;PRDX6;GLUL,5,0.00730488049219556,top100,100
MSigDB_Hallmark_2020,8,Protein Secretion,0.001374494844409286,8.971014492753623,59.1160161126674,ARF1;PPT1;GNAS;ATP6V1B1,4,0.0073879097886999125,top100,100
MSigDB_Hallmark_2020,9,IL-2/STAT5 Signaling,0.003253401439946145,5.346174715138361,30.623178707591325,IFITM3;MUC1;ODC1;LRIG1;PLEC,5,0.014292432229574055,top100,100
MSigDB_Hallmark_2020,10,Hypoxia,0.0033238214487381523,5.318488529014845,30.350700013257832,TGFBI;MIF;ALDOA;CP;DCN,5,0.014292432229574055,top100,100
MSigDB_Hallmark_2020,11,Interferon Alpha Response,0.012738546663725812,6.516560649265189,28.432553772777887,IFITM3;CD74;TXNIP,3,0.048572053225619596,top100,100
MSigDB_Hallmark_2020,12,Mitotic Spindle,0.017778331562796207,4.210470085470085,16.967246630417783,NOTCH2;GSN;FLNA;ACTN4,4,0.048572053225619596,top100,100
MSigDB_Hallmark_2020,13,Estrogen Response Late,0.018073322130463105,4.188775510204081,16.81088959163861,IGFBP4;SCNN1A;EMP2;PRSS23,4,0.048572053225619596,top100,100
MSigDB_Hallmark_2020,14,Myogenesis,0.018073322130463105,4.188775510204081,16.81088959163861,COL1A1;EIF4A2;APP;GSN,4,0.048572053225619596,top100,100
MSigDB_Hallmark_2020,15,Glycolysis,0.018073322130463105,4.188775510204081,16.81088959163861,TGFBI;MIF;ALDOA;DCN,4,0.048572053225619596,top100,100
MSigDB_Hallmark_2020,16,p53 Pathway,0.018073322130463105,4.188775510204081,16.81088959163861,APP;RPL36;TXNIP;SAT1,4,0.048572053225619596,top100,100
KEGG_2021_Human,1,Ribosome,4.4330838040451864e-27,24.63148479427549,1494.6557898669294,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPL13;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPL24;RPS20;UBA52;RPS21;RPS23,28,1.0417746939506187e-24,top200,200
KEGG_2021_Human,2,Coronavirus disease,9.444752213953378e-25,17.1211415259173,947.1273054318867,RPL32;C1S;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL13;RPL35;RPLP2;RPS27A;RPS12;RPL41;RPS9;RPS8;RPL23A;FOS;RPS25;RPS29;RPL27A;RPL37A;RPL24;RPS20;RPS21;UBA52;RPS23,30,1.109758385139522e-22,top200,200
KEGG_2021_Human,3,ECM-receptor interaction,1.8301986752375837e-08,13.307692307692308,237.09325581468232,COL1A1;LAMA5;COL1A2;COL4A2;COL6A3;CD47;THBS2;AGRN;HSPG2;THBS1,10,1.433655628936107e-06,top200,200
KEGG_2021_Human,4,Focal adhesion,8.969791480276244e-07,6.623100303951368,92.22159328163177,COL1A1;LAMA5;COL1A2;COL4A2;CTNNB1;FLNA;COL6A3;ACTN4;THBS2;MYL9;THBS1;MYL12B,12,5.261865862696479e-05,top200,200
KEGG_2021_Human,5,Antigen processing and presentation,1.1195459282332934e-06,11.744047619047619,160.9238386488789,CD74;HLA-DRB5;HSP90AB1;HSPA5;CALR;HLA-DPA1;TAPBP;HSPA1A,8,5.261865862696479e-05,top200,200
KEGG_2021_Human,6,Proteoglycans in cancer,7.197799183670231e-06,5.881906943762614,69.6519847790759,COL1A1;COL1A2;IGF2;CTNNB1;FLNA;MSN;KRAS;HSPG2;THBS1;EIF4B;DCN,11,0.0002819138013604174,top200,200
KEGG_2021_Human,7,Protein processing in endoplasmic reticulum,5.761234942285016e-05,5.712041884816754,55.759659750642335,DNAJB1;XBP1;GANAB;HSP90AB1;HSPA5;RPN1;CALR;PDIA4;HSPA1A,9,0.0017842504729995872,top200,200
KEGG_2021_Human,8,PI3K-Akt signaling pathway,6.07404416340285e-05,3.96705192340866,38.51571370183968,YWHAE;LAMA5;HSP90AB1;IGF2;THBS2;THBS1;COL1A1;COL1A2;COL4A2;COL6A3;KRAS;PKN1;EIF4B,13,0.0017842504729995872,top200,200
KEGG_2021_Human,9,Thyroid hormone synthesis,0.00010527343594825417,8.844016136261766,81.00189664605513,GPX1;PAX8;HSPA5;GNAS;ATP1A1;PDIA4,6,0.0027488063830933035,top200,200
KEGG_2021_Human,10,Human papillomavirus infection,0.0001317624067949705,3.8980190755685986,34.826891212893976,COL1A1;NOTCH2;LAMA5;COL1A2;COL4A2;GNAS;CTNNB1;COL6A3;KRAS;THBS2;THBS1;ATP6V1B1,12,0.0030964165596818064,top200,200
KEGG_2021_Human,11,Phagosome,0.00014909624942351603,5.6875,50.112098919165376,HLA-DRB5;TUBA1B;TFRC;CALR;THBS2;THBS1;HLA-DPA1;ATP6V1B1,8,0.0031852380558660244,top200,200
KEGG_2021_Human,12,Salmonella infection,0.00021255070742376653,4.307641488658886,36.426837841647966,ARF1;TUBA1B;HSP90AB1;TNFSF10;CTNNB1;FLNA;FOS;PKN1;MYL9;MYL12B,10,0.004162451353715428,top200,200
KEGG_2021_Human,13,Relaxin signaling pathway,0.00032167481988608864,5.850080693111357,47.046169914620414,COL1A1;ACTA2;COL1A2;COL4A2;GNAS;KRAS;FOS,7,0.00581489097486391,top200,200
KEGG_2021_Human,14,Amoebiasis,0.0005633873591517924,6.347938144329897,47.492373073643556,COL1A1;LAMA5;COL1A2;COL4A2;GNAS;ACTN4,6,0.009295516304003364,top200,200
KEGG_2021_Human,15,Protein digestion and absorption,0.0005933308279151084,6.28217663938782,46.67505481992452,COL1A1;COL1A2;COL4A2;COL12A1;COL6A3;ATP1A1,6,0.009295516304003364,top200,200
KEGG_2021_Human,16,Ferroptosis,0.0007356418168161046,10.900717043574186,78.64613599642355,TFRC;PCBP2;SAT1;CP,4,0.010804739184486538,top200,200
KEGG_2021_Human,17,Parkinson disease,0.0009324689824513427,3.8403141361256545,26.796462671666184,XBP1;TUBA1B;HSPA5;NDUFB11;GNAS;UQCRFS1;UBA1;RPS27A;UBA52,9,0.012890012404474445,top200,200
KEGG_2021_Human,18,Pathways of neurodegeneration,0.001027932808276681,2.9098548510313216,20.020399279511015,APP;XBP1;GPX1;HSPA5;NDUFB11;TUBA1B;CTNNB1;UQCRFS1;UBA1;KRAS;RPS27A;SQSTM1;UBA52,13,0.013420233885834444,top200,200
KEGG_2021_Human,19,Lipid and atherosclerosis,0.0014826832721619267,3.943840579710145,25.689790294529075,XBP1;HSP90AB1;HSPA5;TNFSF10;APOA1;KRAS;FOS;HSPA1A,8,0.017455806975741596,top200,200
